,name,label
71,images/Birman_170.jpg,Birman
72,images/japanese_chin_55.jpg,japanese_chin
73,images/Russian_Blue_8.jpg,British_Shorthair
74,images/samoyed_78.jpg,samoyed
75,images/leonberger_118.jpg,leonberger
76,images/Siamese_195.jpg,Siamese
77,images/english_cocker_spaniel_61.jpg,english_cocker_spaniel
78,images/leonberger_131.jpg,leonberger
79,images/Ragdoll_189.jpg,Ragdoll
80,images/beagle_146.jpg,beagle
81,images/great_pyrenees_175.jpg,great_pyrenees
82,images/shiba_inu_53.jpg,shiba_inu
83,images/leonberger_164.jpg,leonberger
84,images/leonberger_77.jpg,leonberger
85,images/Sphynx_223.jpg,Sphynx
86,images/Abyssinian_168.jpg,Abyssinian
87,images/samoyed_75.jpg,samoyed
88,images/beagle_55.jpg,beagle
89,images/Persian_175.jpg,Persian
90,images/chihuahua_184.jpg,chihuahua
91,images/Egyptian_Mau_50.jpg,Egyptian_Mau
92,images/staffordshire_bull_terrier_18.jpg,staffordshire_bull_terrier
93,images/Bombay_169.jpg,Bombay
94,images/British_Shorthair_278.jpg,Russian_Blue
95,images/chihuahua_164.jpg,chihuahua
96,images/pomeranian_169.jpg,pomeranian
97,images/newfoundland_185.jpg,newfoundland
98,images/american_bulldog_176.jpg,american_bulldog
99,images/Abyssinian_81.jpg,Abyssinian
100,images/Ragdoll_260.jpg,Ragdoll
101,images/miniature_pinscher_167.jpg,miniature_pinscher
102,images/Sphynx_173.jpg,Sphynx
103,images/Bombay_106.jpg,Bombay
104,images/havanese_10.jpg,havanese
105,images/Birman_182.jpg,Birman
106,images/British_Shorthair_134.jpg,Russian_Blue
107,images/great_pyrenees_68.jpg,great_pyrenees
108,images/basset_hound_76.jpg,basset_hound
109,images/samoyed_101.jpg,samoyed
110,images/Abyssinian_160.jpg,Abyssinian
111,images/Birman_45.jpg,Birman
112,images/keeshond_45.jpg,keeshond
113,images/samoyed_81.jpg,samoyed
114,images/beagle_42.jpg,beagle
115,images/english_cocker_spaniel_8.jpg,english_cocker_spaniel
116,images/newfoundland_9.jpg,newfoundland
117,images/havanese_41.jpg,havanese
118,images/beagle_113.jpg,beagle
119,images/basset_hound_154.jpg,basset_hound
120,images/Russian_Blue_30.jpg,British_Shorthair
121,images/american_bulldog_116.jpg,american_bulldog
122,images/Sphynx_175.jpg,Sphynx
123,images/Abyssinian_20.jpg,Abyssinian
124,images/shiba_inu_120.jpg,shiba_inu
125,images/beagle_136.jpg,beagle
126,images/Ragdoll_82.jpg,Ragdoll
127,images/saint_bernard_78.jpg,saint_bernard
128,images/yorkshire_terrier_186.jpg,yorkshire_terrier
129,images/japanese_chin_167.jpg,japanese_chin
130,images/shiba_inu_33.jpg,shiba_inu
131,images/scottish_terrier_75.jpg,scottish_terrier
132,images/keeshond_13.jpg,keeshond
133,images/pug_176.jpg,pug
134,images/newfoundland_159.jpg,newfoundland
135,images/saint_bernard_10.jpg,saint_bernard
136,images/english_cocker_spaniel_96.jpg,english_cocker_spaniel
137,images/beagle_80.jpg,beagle
138,images/British_Shorthair_51.jpg,Russian_Blue
139,images/Birman_130.jpg,Birman
140,images/Birman_107.jpg,Birman
141,images/shiba_inu_166.jpg,shiba_inu
142,images/Bombay_46.jpg,Bombay
143,images/english_cocker_spaniel_46.jpg,english_cocker_spaniel
144,images/Ragdoll_163.jpg,Ragdoll
145,images/Maine_Coon_208.jpg,Maine_Coon
146,images/Ragdoll_172.jpg,Ragdoll
147,images/english_cocker_spaniel_60.jpg,english_cocker_spaniel
148,images/english_cocker_spaniel_174.jpg,english_cocker_spaniel
149,images/Bombay_135.jpg,Bombay
150,images/great_pyrenees_66.jpg,great_pyrenees
151,images/american_bulldog_216.jpg,american_bulldog
152,images/havanese_150.jpg,havanese
153,images/chihuahua_27.jpg,chihuahua
154,images/Egyptian_Mau_154.jpg,Egyptian_Mau
155,images/samoyed_63.jpg,samoyed
156,images/Siamese_39.jpg,Siamese
157,images/Birman_199.jpg,Birman
158,images/german_shorthaired_39.jpg,german_shorthaired
159,images/samoyed_181.jpg,samoyed
160,images/Russian_Blue_158.jpg,British_Shorthair
161,images/Bengal_183.jpg,Bengal
162,images/boxer_122.jpg,boxer
163,images/Bengal_109.jpg,Bengal
164,images/Bengal_177.jpg,Bengal
165,images/Sphynx_3.jpg,Sphynx
166,images/basset_hound_91.jpg,basset_hound
167,images/staffordshire_bull_terrier_49.jpg,staffordshire_bull_terrier
168,images/beagle_40.jpg,beagle
169,images/german_shorthaired_137.jpg,german_shorthaired
170,images/basset_hound_31.jpg,basset_hound
171,images/havanese_176.jpg,havanese
172,images/staffordshire_bull_terrier_77.jpg,staffordshire_bull_terrier
173,images/saint_bernard_20.jpg,saint_bernard
174,images/havanese_23.jpg,havanese
175,images/american_pit_bull_terrier_30.jpg,american_pit_bull_terrier
176,images/Egyptian_Mau_11.jpg,Egyptian_Mau
177,images/shiba_inu_1.jpg,shiba_inu
178,images/Persian_189.jpg,Persian
179,images/samoyed_114.jpg,samoyed
180,images/havanese_91.jpg,havanese
181,images/beagle_108.jpg,beagle
182,images/Maine_Coon_31.jpg,Maine_Coon
183,images/samoyed_67.jpg,samoyed
184,images/chihuahua_96.jpg,chihuahua
185,images/Bombay_21.jpg,Bombay
186,images/miniature_pinscher_154.jpg,miniature_pinscher
187,images/american_pit_bull_terrier_62.jpg,american_pit_bull_terrier
188,images/staffordshire_bull_terrier_19.jpg,staffordshire_bull_terrier
189,images/miniature_pinscher_163.jpg,miniature_pinscher
190,images/Egyptian_Mau_188.jpg,Egyptian_Mau
191,images/english_cocker_spaniel_130.jpg,english_cocker_spaniel
192,images/japanese_chin_15.jpg,japanese_chin
193,images/leonberger_3.jpg,leonberger
194,images/Persian_118.jpg,Persian
195,images/British_Shorthair_165.jpg,Russian_Blue
196,images/Bengal_28.jpg,Bengal
197,images/Ragdoll_148.jpg,Ragdoll
198,images/Russian_Blue_188.jpg,British_Shorthair
199,images/english_cocker_spaniel_58.jpg,english_cocker_spaniel
200,images/american_pit_bull_terrier_1.jpg,american_pit_bull_terrier
201,images/pug_129.jpg,pug
202,images/Abyssinian_108.jpg,Abyssinian
203,images/miniature_pinscher_36.jpg,miniature_pinscher
204,images/pug_117.jpg,pug
205,images/Sphynx_17.jpg,Sphynx
206,images/scottish_terrier_94.jpg,scottish_terrier
207,images/Abyssinian_217.jpg,Abyssinian
208,images/Maine_Coon_53.jpg,Maine_Coon
209,images/Birman_13.jpg,Birman
210,images/Birman_64.jpg,Birman
211,images/pug_38.jpg,pug
212,images/British_Shorthair_48.jpg,Russian_Blue
213,images/Ragdoll_112.jpg,Ragdoll
214,images/Russian_Blue_101.jpg,British_Shorthair
215,images/leonberger_183.jpg,leonberger
216,images/keeshond_147.jpg,keeshond
217,images/scottish_terrier_40.jpg,scottish_terrier
218,images/Maine_Coon_180.jpg,Maine_Coon
219,images/pomeranian_115.jpg,pomeranian
220,images/great_pyrenees_35.jpg,great_pyrenees
221,images/Egyptian_Mau_33.jpg,Egyptian_Mau
222,images/British_Shorthair_258.jpg,Russian_Blue
223,images/staffordshire_bull_terrier_55.jpg,staffordshire_bull_terrier
224,images/Birman_36.jpg,Birman
225,images/staffordshire_bull_terrier_98.jpg,staffordshire_bull_terrier
226,images/shiba_inu_56.jpg,shiba_inu
227,images/american_bulldog_62.jpg,american_bulldog
228,images/Abyssinian_170.jpg,Abyssinian
229,images/Birman_166.jpg,Birman
230,images/american_bulldog_38.jpg,american_bulldog
231,images/pug_20.jpg,pug
232,images/saint_bernard_166.jpg,saint_bernard
233,images/japanese_chin_81.jpg,japanese_chin
234,images/great_pyrenees_33.jpg,great_pyrenees
235,images/basset_hound_167.jpg,basset_hound
236,images/British_Shorthair_26.jpg,Russian_Blue
237,images/pomeranian_148.jpg,pomeranian
238,images/Egyptian_Mau_109.jpg,Egyptian_Mau
239,images/beagle_135.jpg,beagle
240,images/yorkshire_terrier_158.jpg,yorkshire_terrier
241,images/Abyssinian_45.jpg,Abyssinian
242,images/Birman_151.jpg,Birman
243,images/Siamese_131.jpg,Siamese
244,images/Persian_16.jpg,Persian
245,images/american_bulldog_198.jpg,american_bulldog
246,images/keeshond_148.jpg,keeshond
247,images/american_pit_bull_terrier_140.jpg,american_pit_bull_terrier
248,images/Ragdoll_187.jpg,Ragdoll
249,images/newfoundland_59.jpg,newfoundland
250,images/scottish_terrier_149.jpg,scottish_terrier
251,images/havanese_98.jpg,havanese
252,images/Maine_Coon_25.jpg,Maine_Coon
253,images/miniature_pinscher_83.jpg,miniature_pinscher
254,images/american_bulldog_55.jpg,american_bulldog
255,images/miniature_pinscher_99.jpg,miniature_pinscher
256,images/boxer_50.jpg,boxer
257,images/Birman_149.jpg,Birman
258,images/Ragdoll_193.jpg,Ragdoll
259,images/wheaten_terrier_22.jpg,wheaten_terrier
260,images/Sphynx_200.jpg,Sphynx
261,images/samoyed_46.jpg,samoyed
262,images/Abyssinian_119.jpg,Abyssinian
263,images/american_pit_bull_terrier_63.jpg,american_pit_bull_terrier
264,images/saint_bernard_130.jpg,saint_bernard
265,images/basset_hound_21.jpg,basset_hound
266,images/keeshond_119.jpg,keeshond
267,images/scottish_terrier_55.jpg,scottish_terrier
268,images/Birman_73.jpg,Birman
269,images/japanese_chin_53.jpg,japanese_chin
270,images/Bengal_68.jpg,Bengal
271,images/samoyed_99.jpg,samoyed
272,images/Egyptian_Mau_177.jpg,Egyptian_Mau
273,images/japanese_chin_56.jpg,japanese_chin
274,images/saint_bernard_69.jpg,saint_bernard
275,images/pomeranian_4.jpg,pomeranian
276,images/Sphynx_152.jpg,Sphynx
277,images/german_shorthaired_43.jpg,german_shorthaired
278,images/Egyptian_Mau_1.jpg,Egyptian_Mau
279,images/german_shorthaired_20.jpg,german_shorthaired
280,images/Bombay_62.jpg,Bombay
281,images/japanese_chin_103.jpg,japanese_chin
282,images/leonberger_159.jpg,leonberger
283,images/Sphynx_46.jpg,Sphynx
284,images/British_Shorthair_199.jpg,Russian_Blue
285,images/Abyssinian_157.jpg,Abyssinian
286,images/english_setter_185.jpg,english_setter
287,images/staffordshire_bull_terrier_40.jpg,staffordshire_bull_terrier
288,images/miniature_pinscher_140.jpg,miniature_pinscher
289,images/scottish_terrier_10.jpg,scottish_terrier
290,images/shiba_inu_78.jpg,shiba_inu
291,images/american_pit_bull_terrier_89.jpg,american_pit_bull_terrier
292,images/miniature_pinscher_41.jpg,miniature_pinscher
293,images/British_Shorthair_6.jpg,Russian_Blue
294,images/yorkshire_terrier_117.jpg,yorkshire_terrier
295,images/newfoundland_157.jpg,newfoundland
296,images/wheaten_terrier_142.jpg,wheaten_terrier
297,images/Siamese_122.jpg,Siamese
298,images/Ragdoll_259.jpg,Ragdoll
299,images/pomeranian_74.jpg,pomeranian
300,images/Ragdoll_85.jpg,Ragdoll
301,images/Siamese_126.jpg,Siamese
302,images/great_pyrenees_157.jpg,great_pyrenees
303,images/havanese_77.jpg,havanese
304,images/Ragdoll_202.jpg,Ragdoll
305,images/american_pit_bull_terrier_41.jpg,american_pit_bull_terrier
306,images/great_pyrenees_105.jpg,great_pyrenees
307,images/Bengal_132.jpg,Bengal
308,images/shiba_inu_32.jpg,shiba_inu
309,images/havanese_104.jpg,havanese
310,images/american_bulldog_119.jpg,american_bulldog
311,images/Abyssinian_48.jpg,Abyssinian
312,images/Siamese_99.jpg,Siamese
313,images/pug_157.jpg,pug
314,images/Sphynx_12.jpg,Sphynx
315,images/Abyssinian_107.jpg,Abyssinian
316,images/basset_hound_177.jpg,basset_hound
317,images/Maine_Coon_49.jpg,Maine_Coon
318,images/Russian_Blue_1.jpg,British_Shorthair
319,images/leonberger_80.jpg,leonberger
320,images/miniature_pinscher_192.jpg,miniature_pinscher
321,images/Abyssinian_142.jpg,Abyssinian
322,images/german_shorthaired_186.jpg,german_shorthaired
323,images/Bengal_47.jpg,Bengal
324,images/miniature_pinscher_166.jpg,miniature_pinscher
325,images/Siamese_158.jpg,Siamese
326,images/beagle_169.jpg,beagle
327,images/american_pit_bull_terrier_105.jpg,american_pit_bull_terrier
328,images/British_Shorthair_64.jpg,Russian_Blue
329,images/boxer_22.jpg,boxer
330,images/Russian_Blue_54.jpg,British_Shorthair
331,images/Bengal_114.jpg,Bengal
332,images/english_cocker_spaniel_49.jpg,english_cocker_spaniel
333,images/chihuahua_95.jpg,chihuahua
334,images/Sphynx_234.jpg,Sphynx
335,images/Sphynx_144.jpg,Sphynx
336,images/chihuahua_114.jpg,chihuahua
337,images/Ragdoll_142.jpg,Ragdoll
338,images/great_pyrenees_41.jpg,great_pyrenees
339,images/saint_bernard_42.jpg,saint_bernard
340,images/Abyssinian_156.jpg,Abyssinian
341,images/american_pit_bull_terrier_72.jpg,american_pit_bull_terrier
342,images/Persian_200.jpg,Persian
343,images/newfoundland_196.jpg,newfoundland
344,images/Birman_101.jpg,Birman
345,images/shiba_inu_105.jpg,shiba_inu
346,images/german_shorthaired_177.jpg,german_shorthaired
347,images/american_bulldog_10.jpg,american_bulldog
348,images/wheaten_terrier_122.jpg,wheaten_terrier
349,images/havanese_51.jpg,havanese
350,images/boxer_92.jpg,boxer
351,images/english_setter_172.jpg,english_setter
352,images/american_bulldog_205.jpg,american_bulldog
353,images/staffordshire_bull_terrier_140.jpg,staffordshire_bull_terrier
354,images/great_pyrenees_60.jpg,great_pyrenees
355,images/Russian_Blue_31.jpg,British_Shorthair
356,images/scottish_terrier_108.jpg,scottish_terrier
357,images/pug_134.jpg,pug
358,images/saint_bernard_35.jpg,saint_bernard
359,images/Bengal_142.jpg,Bengal
360,images/Bombay_72.jpg,Bombay
361,images/chihuahua_149.jpg,chihuahua
362,images/pomeranian_106.jpg,pomeranian
363,images/Birman_125.jpg,Birman
364,images/shiba_inu_11.jpg,shiba_inu
365,images/american_pit_bull_terrier_51.jpg,american_pit_bull_terrier
366,images/havanese_72.jpg,havanese
367,images/pomeranian_51.jpg,pomeranian
368,images/german_shorthaired_89.jpg,german_shorthaired
369,images/Birman_74.jpg,Birman
370,images/newfoundland_83.jpg,newfoundland
371,images/samoyed_169.jpg,samoyed
372,images/staffordshire_bull_terrier_181.jpg,staffordshire_bull_terrier
373,images/Birman_35.jpg,Birman
374,images/newfoundland_14.jpg,newfoundland
375,images/keeshond_103.jpg,keeshond
376,images/Abyssinian_124.jpg,Abyssinian
377,images/scottish_terrier_80.jpg,scottish_terrier
378,images/wheaten_terrier_196.jpg,wheaten_terrier
379,images/scottish_terrier_64.jpg,scottish_terrier
380,images/Siamese_187.jpg,Siamese
381,images/saint_bernard_111.jpg,saint_bernard
382,images/yorkshire_terrier_19.jpg,yorkshire_terrier
383,images/Ragdoll_181.jpg,Ragdoll
384,images/english_setter_34.jpg,english_setter
385,images/boxer_51.jpg,boxer
386,images/boxer_5.jpg,boxer
387,images/saint_bernard_196.jpg,saint_bernard
388,images/japanese_chin_160.jpg,japanese_chin
389,images/keeshond_199.jpg,keeshond
390,images/Siamese_193.jpg,Siamese
391,images/Maine_Coon_138.jpg,Maine_Coon
392,images/great_pyrenees_171.jpg,great_pyrenees
393,images/wheaten_terrier_181.jpg,wheaten_terrier
394,images/japanese_chin_182.jpg,japanese_chin
395,images/scottish_terrier_169.jpg,scottish_terrier
396,images/Persian_89.jpg,Persian
397,images/miniature_pinscher_13.jpg,miniature_pinscher
398,images/english_cocker_spaniel_197.jpg,english_cocker_spaniel
399,images/wheaten_terrier_117.jpg,wheaten_terrier
400,images/Birman_85.jpg,Birman
401,images/shiba_inu_176.jpg,shiba_inu
402,images/samoyed_22.jpg,samoyed
403,images/staffordshire_bull_terrier_125.jpg,staffordshire_bull_terrier
404,images/yorkshire_terrier_155.jpg,yorkshire_terrier
405,images/samoyed_80.jpg,samoyed
406,images/german_shorthaired_114.jpg,german_shorthaired
407,images/wheaten_terrier_185.jpg,wheaten_terrier
408,images/beagle_41.jpg,beagle
409,images/Birman_20.jpg,Birman
410,images/scottish_terrier_42.jpg,scottish_terrier
411,images/Maine_Coon_214.jpg,Maine_Coon
412,images/British_Shorthair_160.jpg,Russian_Blue
413,images/Bombay_141.jpg,Bombay
414,images/samoyed_29.jpg,samoyed
415,images/British_Shorthair_49.jpg,Russian_Blue
416,images/shiba_inu_88.jpg,shiba_inu
417,images/chihuahua_55.jpg,chihuahua
418,images/havanese_90.jpg,havanese
419,images/english_cocker_spaniel_146.jpg,english_cocker_spaniel
420,images/japanese_chin_147.jpg,japanese_chin
421,images/scottish_terrier_23.jpg,scottish_terrier
422,images/British_Shorthair_203.jpg,Russian_Blue
423,images/Bengal_1.jpg,Bengal
424,images/great_pyrenees_100.jpg,great_pyrenees
425,images/havanese_42.jpg,havanese
426,images/basset_hound_34.jpg,basset_hound
427,images/wheaten_terrier_102.jpg,wheaten_terrier
428,images/pomeranian_57.jpg,pomeranian
429,images/havanese_1.jpg,havanese
430,images/beagle_168.jpg,beagle
431,images/Siamese_82.jpg,Siamese
432,images/japanese_chin_76.jpg,japanese_chin
433,images/Siamese_9.jpg,Siamese
434,images/Maine_Coon_244.jpg,Maine_Coon
435,images/yorkshire_terrier_141.jpg,yorkshire_terrier
436,images/yorkshire_terrier_194.jpg,yorkshire_terrier
437,images/saint_bernard_62.jpg,saint_bernard
438,images/japanese_chin_100.jpg,japanese_chin
439,images/english_setter_112.jpg,english_setter
440,images/Siamese_216.jpg,Siamese
441,images/staffordshire_bull_terrier_59.jpg,staffordshire_bull_terrier
442,images/english_setter_44.jpg,english_setter
443,images/saint_bernard_2.jpg,saint_bernard
444,images/chihuahua_57.jpg,chihuahua
445,images/Russian_Blue_82.jpg,British_Shorthair
446,images/japanese_chin_154.jpg,japanese_chin
447,images/great_pyrenees_59.jpg,great_pyrenees
448,images/Bengal_122.jpg,Bengal
449,images/english_setter_72.jpg,english_setter
450,images/saint_bernard_48.jpg,saint_bernard
451,images/shiba_inu_31.jpg,shiba_inu
452,images/leonberger_92.jpg,leonberger
453,images/scottish_terrier_151.jpg,scottish_terrier
454,images/wheaten_terrier_55.jpg,wheaten_terrier
455,images/samoyed_167.jpg,samoyed
456,images/chihuahua_93.jpg,chihuahua
457,images/Ragdoll_203.jpg,Ragdoll
458,images/British_Shorthair_46.jpg,Russian_Blue
459,images/german_shorthaired_38.jpg,german_shorthaired
460,images/Bombay_150.jpg,Bombay
461,images/beagle_44.jpg,beagle
462,images/Sphynx_73.jpg,Sphynx
463,images/Bombay_118.jpg,Bombay
464,images/english_cocker_spaniel_151.jpg,english_cocker_spaniel
465,images/Siamese_41.jpg,Siamese
466,images/german_shorthaired_54.jpg,german_shorthaired
467,images/Bengal_167.jpg,Bengal
468,images/german_shorthaired_19.jpg,german_shorthaired
469,images/american_bulldog_83.jpg,american_bulldog
470,images/Bengal_15.jpg,Bengal
471,images/english_setter_66.jpg,english_setter
472,images/saint_bernard_41.jpg,saint_bernard
473,images/Ragdoll_77.jpg,Ragdoll
474,images/saint_bernard_175.jpg,saint_bernard
475,images/Abyssinian_125.jpg,Abyssinian
476,images/Bengal_156.jpg,Bengal
477,images/german_shorthaired_61.jpg,german_shorthaired
478,images/english_cocker_spaniel_27.jpg,english_cocker_spaniel
479,images/great_pyrenees_83.jpg,great_pyrenees
480,images/Sphynx_231.jpg,Sphynx
481,images/english_cocker_spaniel_23.jpg,english_cocker_spaniel
482,images/havanese_191.jpg,havanese
483,images/english_setter_174.jpg,english_setter
484,images/Sphynx_233.jpg,Sphynx
485,images/shiba_inu_68.jpg,shiba_inu
486,images/wheaten_terrier_123.jpg,wheaten_terrier
487,images/staffordshire_bull_terrier_133.jpg,staffordshire_bull_terrier
488,images/Ragdoll_1.jpg,Ragdoll
489,images/samoyed_190.jpg,samoyed
490,images/great_pyrenees_185.jpg,great_pyrenees
491,images/Russian_Blue_110.jpg,British_Shorthair
492,images/japanese_chin_158.jpg,japanese_chin
493,images/Maine_Coon_37.jpg,Maine_Coon
494,images/english_cocker_spaniel_129.jpg,english_cocker_spaniel
495,images/Bombay_166.jpg,Bombay
496,images/wheaten_terrier_1.jpg,wheaten_terrier
497,images/pug_39.jpg,pug
498,images/Bengal_59.jpg,Bengal
499,images/Maine_Coon_239.jpg,Maine_Coon
500,images/english_cocker_spaniel_183.jpg,english_cocker_spaniel
501,images/shiba_inu_20.jpg,shiba_inu
502,images/Persian_123.jpg,Persian
503,images/keeshond_167.jpg,keeshond
504,images/german_shorthaired_167.jpg,german_shorthaired
505,images/basset_hound_95.jpg,basset_hound
506,images/scottish_terrier_182.jpg,scottish_terrier
507,images/Egyptian_Mau_44.jpg,Egyptian_Mau
508,images/Bombay_48.jpg,Bombay
509,images/english_cocker_spaniel_155.jpg,english_cocker_spaniel
510,images/saint_bernard_133.jpg,saint_bernard
511,images/newfoundland_30.jpg,newfoundland
512,images/japanese_chin_72.jpg,japanese_chin
513,images/wheaten_terrier_69.jpg,wheaten_terrier
514,images/basset_hound_101.jpg,basset_hound
515,images/shiba_inu_201.jpg,shiba_inu
516,images/Egyptian_Mau_136.jpg,Egyptian_Mau
517,images/Ragdoll_63.jpg,Ragdoll
518,images/keeshond_91.jpg,keeshond
519,images/newfoundland_122.jpg,newfoundland
520,images/boxer_73.jpg,boxer
521,images/keeshond_66.jpg,keeshond
522,images/boxer_115.jpg,boxer
523,images/Maine_Coon_1.jpg,Maine_Coon
524,images/Siamese_144.jpg,Siamese
525,images/Maine_Coon_203.jpg,Maine_Coon
526,images/Abyssinian_193.jpg,Abyssinian
527,images/beagle_13.jpg,beagle
528,images/Ragdoll_180.jpg,Ragdoll
529,images/Ragdoll_197.jpg,Ragdoll
530,images/english_cocker_spaniel_86.jpg,english_cocker_spaniel
531,images/english_setter_151.jpg,english_setter
532,images/keeshond_111.jpg,keeshond
533,images/boxer_98.jpg,boxer
534,images/Egyptian_Mau_60.jpg,Egyptian_Mau
535,images/British_Shorthair_29.jpg,Russian_Blue
536,images/Ragdoll_57.jpg,Ragdoll
537,images/scottish_terrier_117.jpg,scottish_terrier
538,images/British_Shorthair_93.jpg,Russian_Blue
539,images/american_bulldog_48.jpg,american_bulldog
540,images/havanese_187.jpg,havanese
541,images/american_bulldog_177.jpg,american_bulldog
542,images/boxer_113.jpg,boxer
543,images/boxer_191.jpg,boxer
544,images/Sphynx_87.jpg,Sphynx
545,images/Bengal_196.jpg,Bengal
546,images/Persian_179.jpg,Persian
547,images/american_bulldog_58.jpg,american_bulldog
548,images/boxer_140.jpg,boxer
549,images/Ragdoll_80.jpg,Ragdoll
550,images/leonberger_49.jpg,leonberger
551,images/havanese_135.jpg,havanese
552,images/chihuahua_140.jpg,chihuahua
553,images/shiba_inu_142.jpg,shiba_inu
554,images/english_setter_10.jpg,english_setter
555,images/yorkshire_terrier_182.jpg,yorkshire_terrier
556,images/staffordshire_bull_terrier_190.jpg,staffordshire_bull_terrier
557,images/boxer_103.jpg,boxer
558,images/pug_72.jpg,pug
559,images/Persian_72.jpg,Persian
560,images/pug_179.jpg,pug
561,images/pomeranian_79.jpg,pomeranian
562,images/boxer_156.jpg,boxer
563,images/newfoundland_90.jpg,newfoundland
564,images/american_pit_bull_terrier_82.jpg,american_pit_bull_terrier
565,images/Maine_Coon_143.jpg,Maine_Coon
566,images/keeshond_118.jpg,keeshond
567,images/pomeranian_2.jpg,pomeranian
568,images/Egyptian_Mau_180.jpg,Egyptian_Mau
569,images/leonberger_19.jpg,leonberger
570,images/pomeranian_156.jpg,pomeranian
571,images/american_pit_bull_terrier_132.jpg,american_pit_bull_terrier
572,images/British_Shorthair_34.jpg,Russian_Blue
573,images/Bombay_148.jpg,Bombay
574,images/beagle_164.jpg,beagle
575,images/staffordshire_bull_terrier_147.jpg,staffordshire_bull_terrier
576,images/yorkshire_terrier_15.jpg,yorkshire_terrier
577,images/english_setter_27.jpg,english_setter
578,images/newfoundland_45.jpg,newfoundland
579,images/chihuahua_160.jpg,chihuahua
580,images/staffordshire_bull_terrier_74.jpg,staffordshire_bull_terrier
581,images/pug_68.jpg,pug
582,images/basset_hound_121.jpg,basset_hound
583,images/Abyssinian_76.jpg,Abyssinian
584,images/beagle_161.jpg,beagle
585,images/yorkshire_terrier_126.jpg,yorkshire_terrier
586,images/Sphynx_103.jpg,Sphynx
587,images/pomeranian_20.jpg,pomeranian
588,images/basset_hound_159.jpg,basset_hound
589,images/Maine_Coon_21.jpg,Maine_Coon
590,images/Russian_Blue_149.jpg,British_Shorthair
591,images/saint_bernard_144.jpg,saint_bernard
